distance,elapsed_time,highest_elevation,lowest_elevation,moving_time,total_elevation_gain
7453.2,1532,164.4,87.8,1492,93.0
10100.7,1872,197.4,85.8,1780,64.0
7460.1,1536,151.2,74.2,1512,94.0
9514.8,1576,140.8,30.4,1576,58.0
7414.2,1408,228.4,148.3,1384,88.2
11175.8,1912,174.6,62.0,1820,56.0
7453.7,1460,148.2,68.8,1460,97.0
7430.6,1288,143.0,63.2,1228,16.0
7457.7,1440,134.0,54.4,1404,93.0
7443.4,1308,232.6,148.0,1264,12.4
7423.3,1412,148.0,66.6,1412,93.0
7443.9,1328,162.2,81.2,1260,18.0
7462.8,1416,174.8,96.6,1372,92.0
7597.8,1348,129.8,52.4,1268,13.0
7453.0,1524,112.4,33.4,1464,95.0
7449.4,1220,117.0,38.4,1204,18.0
7440.4,1596,119.6,43.4,1504,95.0
7533.5,1568,178.4,98.4,1256,14.0
7468.2,1452,180.8,101.4,1412,96.0
7475.4,1168,188.0,108.6,1168,16.0
7468.1,1416,216.4,139.2,1396,94.0
10551.9,1876,291.4,179.4,1772,68.0
4559.9,996,237.2,168.2,948,76.0
7465.5,1196,196.2,120.2,1196,12.0
7388.2,1584,157.6,77.6,1500,94.0
7453.7,1212,105.8,29.6,1192,14.0
7442.0,1772,82.8,1.6,1544,94.0
7832.0,1440,46.2,-29.2,1316,15.0
7563.7,1760,23.6,-58.8,1516,99.0
7448.1,1236,61.8,-17.4,1236,17.0
7435.4,1548,90.0,14.0,1496,94.0
7449.5,1516,138.2,58.2,1304,14.0
7532.4,1652,235.6,152.0,1528,98.0
7377.7,1268,230.6,154.0,1248,17.0
7533.2,1544,211.2,133.4,1468,91.0
7403.0,1468,184.4,106.4,1292,16.0
7453.1,1396,173.8,96.4,1396,92.0
7395.0,1264,169.2,90.6,1220,16.0
7427.6,1412,170.4,92.2,1372,92.0
7408.7,1184,172.0,95.0,1184,15.0
7441.2,1468,163.0,82.8,1440,92.0
7413.3,1252,160.8,82.0,1236,18.0
7384.8,1436,149.8,72.2,1404,91.0
24061.5,5196,257.8,84.2,4320,198.0
11377.8,2540,243.6,135.0,2236,86.0
7564.4,1584,216.6,138.8,1492,96.0
7514.1,1443,245.1,141.3,1134,112.7
7581.5,1782,256.2,141.5,1426,152.9
8949.5,1848,262.0,149.9,1627,164.8
7469.5,1624,225.9,143.9,1392,134.4
7571.3,1463,279.5,148.9,1179,66.6
7461.3,1526,231.3,148.5,1371,113.9
7586.6,1430,254.9,148.2,1275,94.1
7438.6,1620,238.0,146.7,1406,132.1
7458.6,1553,249.6,151.1,1183,96.3
7451.3,1591,257.8,141.0,1370,134.3
11738.5,2404,234.7,146.1,1878,224.0
7464.5,1565,230.0,120.3,1339,150.4
7463.2,1486,240.4,150.9,1145,103.7
7558.6,1613,248.4,69.3,1414,238.1
7531.0,1289,254.2,144.1,1237,66.7
7497.3,1680,230.3,75.7,1348,209.2
9812.9,1969,276.1,147.7,1685,155.4
7600.3,1716,233.7,148.5,1509,141.0
9698.3,1795,268.3,143.5,1658,113.0
7509.8,1783,236.4,152.5,1506,164.9
10085.0,1848,257.9,141.2,1694,114.5
7423.0,1541,231.1,147.7,1393,126.7
7504.3,1309,247.3,147.5,1190,54.0
7363.5,1500,229.5,142.2,1330,131.9
7408.1,1383,264.2,137.2,1125,38.4
7623.5,1764,241.8,144.3,1598,161.3
7409.1,1252,228.3,147.4,1096,45.2
7751.2,1735,230.6,129.1,1445,171.1
7607.9,1346,267.5,148.9,1205,113.5
7465.0,1682,242.9,141.4,1372,155.5
7476.7,1239,247.2,145.4,1239,80.0
7472.4,1545,231.9,138.5,1416,157.8
7576.8,1436,273.1,147.0,1291,104.8
7487.0,1479,228.9,127.7,1442,176.1
8573.5,1681,252.5,141.4,1327,102.0
7441.3,1594,246.2,151.1,1375,141.4
7694.0,1404,253.3,146.4,1277,66.2
7457.4,1643,231.2,147.7,1491,137.2
7482.1,1666,246.7,150.9,1219,63.9
7546.5,1767,229.5,129.2,1598,140.3
10419.7,2009,263.2,133.2,1769,226.9
7529.5,1692,248.4,147.6,1498,150.9
10356.9,1838,261.9,149.9,1838,106.8
7601.2,1707,236.3,97.9,1436,153.7
12364.5,2914,269.3,137.4,2333,185.7
7471.4,1849,235.5,147.7,1380,132.2
7402.9,1386,281.5,143.5,1215,41.6
7463.5,1802,281.6,132.4,1439,144.2
8555.8,1489,282.8,154.8,1324,170.5
7456.2,1416,235.8,146.8,1295,117.1
8634.7,1478,289.0,148.4,1408,107.2
7484.6,1426,241.8,126.1,1331,162.0
8392.9,1435,248.8,150.3,1402,73.0
7447.9,1463,242.0,142.9,1368,147.0
7353.9,1201,233.8,147.9,1115,41.4
7543.9,1750,259.8,147.4,1429,166.9
7381.0,1161,236.9,140.5,1114,60.1
7645.3,1880,232.9,119.8,1586,171.3
9715.1,1709,263.3,142.8,1571,140.4
7893.8,1992,231.2,136.5,1578,139.5
10837.9,2306,295.8,143.8,1951,124.0
7494.8,1747,242.7,102.6,1514,125.0
10251.6,1868,261.8,148.8,1751,109.5
7509.2,1789,237.5,149.6,1514,133.4
12118.3,2083,265.6,140.8,1835,120.2
7531.9,1870,240.1,147.8,1511,146.7
13073.7,2986,261.4,140.3,2608,190.1
7553.6,1822,234.8,146.7,1570,150.5
10246.0,1941,264.7,141.0,1769,184.5
7490.4,1863,242.7,132.2,1534,169.4
10201.2,1967,255.9,146.0,1790,106.2
7442.7,1740,234.5,143.3,1490,137.7
10159.5,2016,264.9,144.1,1840,119.2
7401.4,1601,237.9,122.4,1395,173.0
7390.8,1318,240.8,157.6,1169,31.1
7526.8,1718,269.4,132.1,1447,174.5
7354.2,1277,271.5,183.0,1111,101.5
7373.5,1729,281.8,188.1,1394,159.4
7369.8,1406,290.9,196.8,1194,108.5
7618.6,1638,361.6,187.9,1385,230.5
7358.3,1402,293.9,196.5,1137,89.2
7492.0,1732,281.8,186.8,1389,149.5
7378.9,1356,301.5,184.5,1190,87.2
7598.8,1541,303.6,184.3,1423,173.6
28338.6,7954,357.3,179.1,5144,501.5
51570.9,11450,234.9,145.4,9309,564.3
4204.2,2089,242.8,192.8,980,124.6
14177.3,2359,320.7,196.6,2101,180.1
7433.4,1742,280.6,169.8,1451,159.9
10343.5,2014,306.3,191.1,1760,111.7
7598.2,1636,281.0,184.6,1490,141.5
10288.3,1983,315.7,195.2,1729,123.7
7416.5,1684,290.8,177.7,1440,193.5
10313.0,1942,319.3,198.7,1779,152.1
7629.0,1779,289.2,166.7,1487,201.1
10212.7,1986,314.3,194.1,1765,124.7
7464.8,1744,278.5,186.5,1450,144.3
10328.0,2067,310.9,191.1,1852,125.7
7570.3,1648,277.5,186.8,1502,143.4
9761.2,1893,318.6,188.4,1688,96.4
7688.5,1594,280.2,177.8,1418,161.1
7336.5,1249,286.1,190.8,1063,39.6
7570.1,1707,289.0,192.9,1507,156.5
7998.2,1569,305.0,190.7,1354,92.2
7628.3,1739,320.4,206.3,1468,270.6
7923.2,1844,280.7,198.3,1280,57.3
7429.2,1767,287.7,196.9,1424,139.3
7313.5,1173,278.7,197.7,1058,39.4
7593.4,1609,283.8,178.9,1456,168.6
7512.0,1662,281.0,198.8,1243,74.6
7418.5,1581,285.2,155.2,1410,208.6
7331.2,1241,301.6,200.6,978,67.7
7376.3,1623,279.5,194.7,1339,136.1
7369.4,1386,274.9,196.3,1209,83.1
7648.3,2046,280.4,190.1,1499,172.4
7351.5,1325,276.6,193.4,1145,44.1
7591.7,1840,291.6,188.4,1424,155.9
7362.4,1367,280.9,199.0,1224,69.7
7353.6,1606,275.4,185.2,1340,167.6
7351.7,1431,274.7,193.6,1170,81.7
7411.5,1740,289.1,182.4,1441,178.0
7763.3,1606,279.3,195.4,1287,83.0
7466.5,1684,278.8,185.5,1425,138.3
7405.0,1309,276.7,163.1,1175,149.1
7561.6,1771,281.3,173.5,1523,147.7
7365.4,1268,287.3,189.4,1159,44.9
7689.1,2130,284.2,194.6,1477,158.2
7409.6,1192,296.2,192.0,1150,55.3
7537.6,1625,282.8,191.9,1450,186.8
7365.2,1212,306.2,192.8,1065,72.5
7590.0,1759,304.7,187.3,1505,172.4
12438.0,2691,298.2,186.8,2252,187.9
7661.9,1853,287.4,184.9,1507,180.1
9649.4,1768,323.6,189.6,1618,114.9
7508.8,1592,283.1,194.7,1391,131.7
7371.1,1303,282.7,195.9,1056,55.7
7416.5,1778,281.9,188.1,1377,148.2
7351.7,1336,278.6,189.2,1164,68.4
7481.9,1665,278.7,184.8,1429,156.0
7309.1,1315,285.7,194.2,1072,54.1
7404.0,1572,280.0,198.3,1355,118.0
8463.0,1295,290.4,194.2,1162,76.4
7435.7,1685,279.1,172.5,1398,153.4
10613.9,1860,310.1,188.6,1644,119.9
7869.2,1861,374.8,188.2,1563,152.4
10581.1,2911,315.9,188.8,2093,160.1
7454.1,1834,292.1,195.4,1435,127.7
10265.9,1941,323.6,200.5,1735,166.8
7363.8,1704,278.7,198.2,1326,154.8
8544.0,1427,298.3,194.2,1278,94.6
7405.1,1689,277.2,194.8,1426,152.9
8426.8,1407,305.8,198.6,1258,90.0
7362.7,1649,282.0,189.5,1324,174.5
8419.3,1399,295.1,193.8,1171,87.5
7875.7,2028,329.3,196.7,1465,147.7
8423.3,1416,296.0,195.5,1215,71.6
7500.4,1557,282.5,192.8,1319,143.5
8566.1,1769,292.3,190.0,1176,75.0
7653.7,1826,300.0,181.0,1586,236.1
7356.7,4446,297.7,192.8,3130,119.8
7387.5,1888,281.9,186.0,1386,148.2
7401.8,1720,291.1,191.3,1152,64.1
7672.8,1605,308.9,180.8,1445,165.6
8435.6,1754,295.2,197.8,1279,132.4
7456.0,1655,273.5,188.3,1410,138.8
9643.5,1896,314.7,194.1,1648,150.5
7360.7,2312,283.7,172.5,1899,186.1
9677.9,2718,305.7,197.1,1608,99.4
7490.5,1767,284.4,199.0,1455,140.3
7375.3,4742,279.5,195.8,1147,62.7
7422.4,1561,279.7,197.4,1426,161.8
7378.7,1180,303.7,193.7,1061,77.4
7400.5,1670,294.2,191.4,1390,136.3
2663.6,6455,229.2,147.5,2311,31.4
8390.4,6620,253.8,151.3,1660,223.0
7633.3,1957,230.6,147.5,1603,106.2
7480.6,1312,229.2,147.6,1224,23.4
7554.2,1824,230.2,147.5,1577,105.3
7600.1,1267,229.4,147.7,1205,24.8
7640.2,1662,230.7,147.3,1468,105.7
60718.4,19924,543.6,106.8,14060,657.8
7405.9,1295,229.8,147.6,1149,23.3
7989.3,1977,242.2,147.5,1585,114.7
7383.4,1251,229.2,147.7,1155,23.4
8221.0,2228,256.7,147.3,1766,149.7
7363.0,1392,229.3,147.5,1217,23.2
7836.6,1717,232.6,147.6,1511,106.0
7399.6,1360,229.4,147.6,1214,23.3
7662.2,2337,231.4,147.5,1734,105.9
7371.1,1283,229.2,147.7,1120,23.3
7472.0,1734,229.9,147.5,1446,104.9
9870.6,2178,266.3,145.1,1777,81.2
7458.4,1715,230.0,147.6,1413,105.2
9911.6,2111,266.3,145.1,1779,64.0
7648.2,1640,230.7,147.5,1471,82.7
8462.5,1436,245.0,147.5,1329,16.0
7629.4,1861,231.8,147.5,1526,82.9
7365.6,1196,229.3,147.7,1108,0.0
7153.6,1597,224.0,147.5,1418,76.2
8046.5,2197,229.7,147.1,1710,0.0
15243.0,2421,272.8,120.9,2384,87.8
66412.1,23117,903.2,119.2,21205,1127.0
4946.7,833,144.7,119.0,818,52.9
22508.8,3832,153.4,114.0,3792,101.6
33267.0,5670,294.7,119.0,5643,368.0
4929.5,888,144.7,119.0,851,54.3
4811.8,812,149.1,119.0,799,47.4
4961.8,798,144.7,119.0,792,53.2
6820.5,1920,149.1,119.0,1881,58.5
9093.0,2359,144.7,118.9,2320,85.8
6207.4,1687,144.7,119.0,1503,58.7
100369.0,33723,375.0,109.2,33421,1157.2
2514.6,833,136.3,118.9,793,28.1
4162.4,887,144.7,122.8,860,41.8
4976.6,1330,149.5,122.4,1284,49.6
4796.7,1009,136.3,119.0,958,37.4
4871.8,934,201.0,119.0,923,86.3
4974.1,1122,201.0,119.0,1093,91.1
4877.4,1541,149.1,119.0,1419,46.0
4947.3,765,144.7,119.0,755,52.9
32396.8,4925,294.8,124.9,4867,323.8
35508.4,9969,146.1,110.4,9729,173.4
9660.8,2076,144.7,118.0,1975,85.5
56938.7,14662,745.2,119.0,14589,980.5
4228.5,688,173.0,119.0,676,55.2
5041.4,916,149.1,119.0,897,46.2
57570.9,14971,715.2,119.0,14663,823.5
4717.7,1459,163.8,119.0,1397,66.7
5154.7,1313,144.7,119.0,1257,46.4
4319.9,647,173.0,119.0,635,55.1
4920.5,1861,173.0,119.0,1852,78.5
4900.1,1298,144.7,119.0,1176,54.0
14243.8,3998,190.9,119.0,3394,146.0
4812.8,2135,26.4,-2.4,2093,52.1
8156.8,5179,39.1,-5.3,5128,97.9
6603.8,2030,144.7,118.9,1984,59.8
9340.4,2120,184.0,125.7,2068,24.2
13114.5,3764,184.0,119.0,3727,136.5
4463.5,787,144.7,119.0,787,39.6
4967.0,1183,144.7,119.0,1175,46.8
4498.8,953,144.7,119.0,945,37.1
4779.6,1010,149.1,119.0,987,47.9
6249.5,1609,144.7,114.0,1580,49.0
4894.8,1319,144.7,119.0,1205,52.3
8803.8,1411,184.0,123.6,1387,22.5
14493.9,3851,184.0,119.0,3801,130.1
8498.5,2996,149.1,119.2,2988,114.3
4085.3,833,140.7,122.8,796,11.9
5847.5,2171,142.7,118.9,1686,18.3
13804.8,4810,184.0,119.3,2560,10.6
11254.8,3551,184.0,123.9,2801,66.8
4126.6,954,142.0,123.6,865,12.3
3416.6,1936,138.3,118.7,1224,10.7
62180.5,12767,164.2,110.0,11055,98.3
44489.8,9267,664.0,121.0,8196,953.9
4751.7,1141,168.9,118.8,864,49.8
4205.6,828,172.0,118.6,603,10.2
8584.0,1428,241.1,127.3,1216,50.7
9675.8,4748,243.3,126.4,1742,133.4
64224.1,8745,94.9,82.0,8315,10.2
65737.0,10228,172.3,92.1,9321,76.6
63832.6,10777,172.2,92.1,9528,83.1
5041.5,1335,142.0,114.0,878,23.0
8673.1,1210,136.3,109.2,1210,26.0
5591.2,973,167.8,109.1,958,0.0
53592.2,12161,697.5,126.7,9677,744.7
67681.0,18681,94.9,81.7,14155,10.0
46199.7,7752,514.0,126.8,7096,575.2
6446.8,1028,169.1,109.3,1007,58.4
6345.2,1063,164.9,108.1,1063,0.0
5439.1,898,165.4,110.0,880,54.0
5577.4,951,165.1,109.1,933,0.0
53299.6,16189,718.4,121.0,11897,905.5
45895.7,7830,506.7,126.9,7049,729.3
49092.7,8462,502.9,121.0,7880,683.8
47930.7,13483,663.3,121.0,9973,1037.0
5724.1,1145,169.6,114.1,1061,90.0
5606.4,864,168.0,113.9,784,28.1
52571.9,10023,699.8,126.5,9487,909.3
9315.1,1500,247.6,119.2,1429,103.4
10129.9,1899,243.2,153.0,1884,238.0
47292.6,8699,663.8,126.2,8670,992.2
4901.3,1092,170.7,118.4,1027,85.1
4535.9,710,168.0,118.4,654,32.9
6294.3,2967,187.2,129.4,1226,110.3
11922.0,2055,172.2,121.2,1968,62.0
65817.8,10880,171.4,91.2,9933,79.7
17004.7,4209,172.4,110.7,2731,94.0
7027.3,3539,169.2,118.8,1641,64.3
4225.6,819,161.4,119.3,732,0.0
36708.5,7308,398.0,127.0,6021,608.3
9704.4,2546,168.7,114.4,1853,72.0
6994.7,1179,144.0,113.0,1112,23.5
7213.9,1793,148.8,118.3,1364,53.3
59930.9,16425,120.9,91.0,9149,106.4
11590.9,1812,137.8,134.4,1812,0.0
10681.3,1840,221.2,216.6,1840,0.0
19058.7,3122,199.4,196.2,3122,0.0
15013.8,2557,294.4,287.4,2557,0.0
11010.3,1878,200.4,198.8,1878,0.0
17197.6,2714,164.4,161.6,2714,0.0
16422.3,2744,240.6,236.6,2744,0.0
13190.2,2110,116.0,111.6,2110,0.0
18346.1,3009,205.8,203.6,3009,0.0
10387.8,1865,112.6,110.4,1865,0.0
15020.1,2773,174.6,170.6,2773,0.0
15017.9,2476,124.6,118.2,2476,0.0
12035.4,2124,130.0,128.0,2124,0.0
5841.6,1121,97.0,95.0,1121,0.0
6627.6,1288,94.4,92.2,1288,0.0
17985.8,3320,155.6,152.0,3320,0.0
10339.5,1552,97.2,96.0,1552,0.0
23118.4,3622,30.2,26.4,3622,0.0
16432.7,2535,61.8,59.4,2535,0.0
22785.4,3638,73.2,71.4,3638,0.0
11083.7,1813,143.2,141.6,1813,0.0
15208.7,2468,132.4,131.0,2468,0.0
15470.7,2496,123.0,120.0,2496,0.0
20113.0,3655,99.8,96.2,3655,0.0
21324.3,3613,215.0,208.8,3613,0.0
11335.2,1832,221.8,218.8,1832,0.0
21454.2,3613,236.4,232.4,3613,0.0
12140.1,1855,163.0,156.8,1855,0.0
15680.2,2422,103.2,98.8,2422,0.0
12081.4,1938,120.4,116.8,1938,0.0
11213.6,1815,148.2,144.2,1815,0.0
12808.7,2134,105.2,104.0,2134,0.0
14206.8,2483,85.4,80.4,2483,0.0
8312.7,1518,101.4,99.6,1518,0.0
19142.6,3255,169.0,164.0,3255,0.0
22395.5,3905,73.0,69.2,3905,0.0
15177.3,2669,131.4,123.6,2669,0.0
14156.5,2443,63.2,61.6,2443,0.0
10687.6,1908,31.6,28.2,1908,0.0
7327.6,1345,127.2,122.6,1345,0.0
18159.1,3724,170.2,116.0,3050,90.0
70102.4,22224,808.4,124.4,14330,942.0
12082.6,4137,164.0,120.6,2034,69.0
11708.7,2780,158.0,0.0,2178,67.0
30333.7,4587,293.8,127.8,4537,205.0
30105.3,4697,294.6,127.4,4565,203.0
4306.1,877,162.4,124.2,836,45.0
28680.3,4523,287.0,124.4,4381,200.0
13664.4,3599,614.4,155.4,3599,506.0
47858.6,13752,621.0,123.2,8451,622.0
28809.6,4464,286.4,124.6,4289,199.0
30076.1,5221,294.6,126.4,4508,208.0
11303.1,2661,168.4,124.2,2142,92.0
38066.5,8208,256.6,126.2,7401,691.0
33330.1,8754,280.0,153.4,6627,554.0
37868.4,7459,255.2,124.6,7124,688.0
26512.9,5071,249.6,122.8,4982,431.0
30066.6,6089,253.2,122.2,5751,455.0
30060.5,4996,294.0,125.4,4557,206.0
28655.9,4440,286.6,124.0,4306,202.0
30137.4,4998,285.2,122.8,4550,206.0
32118.5,4967,281.4,120.0,4755,203.0
30620.1,4537,287.8,120.6,4537,212.0
16502.5,2961,223.4,93.4,2802,197.0
108473.0,24220,177.6,91.6,16834,149.0
17257.3,3205,238.0,107.2,2949,204.0
21746.4,3888,253.2,125.4,3586,208.0
17131.6,3416,235.0,108.6,2922,192.0
30661.2,6183,130.4,89.8,5747,84.0
9073.8,1856,168.4,122.2,1507,48.0
30618.9,4831,290.0,122.6,4702,216.0
22072.2,3808,172.2,120.0,3481,138.0
19191.5,3167,166.0,0.0,3121,139.0
12953.3,2469,155.4,108.2,2196,77.0
52322.8,22648,644.2,120.0,10665,713.0
104000.0,26683,857.8,120.6,22179,1514.0
39633.7,5821,346.8,115.8,5775,310.0
30110.6,4564,283.4,121.8,4316,208.0
29005.7,4590,292.0,121.6,4475,216.0
12815.1,2124,163.8,121.2,1923,64.0
11317.7,3861,158.8,114.0,2076,40.0
13117.8,2157,160.2,121.8,1907,72.0
75139.7,10850,136.8,23.2,10744,211.0
44568.4,7182,449.2,122.8,6673,378.0
8763.3,1476,169.0,122.0,1414,49.0
18751.9,2899,176.0,127.8,2745,67.0
29207.0,5439,297.8,121.4,4489,221.0
30510.4,4874,282.4,118.2,4444,200.0
4841.7,1193,157.2,118.4,882,11.0
108184.0,21268,162.8,71.0,17020,124.0
12821.9,2206,163.8,120.4,1951,73.0
45026.6,6652,469.8,120.6,6618,404.0
45172.3,6882,462.2,121.0,6689,404.0
63719.7,9018,169.4,92.6,8783,113.0
29211.6,6201,295.8,124.4,5041,217.0
28608.8,4369,288.0,115.4,4243,203.0
15867.7,2899,150.2,121.2,2552,72.0
17312.9,3829,178.6,118.6,3692,105.0
3862.2,666,157.2,116.6,666,9.0
11820.0,1977,162.8,117.0,1874,41.0
18745.4,4064,209.2,119.0,3484,152.0
34712.6,5683,306.0,122.8,5599,238.0
54052.1,14090,630.8,113.6,11717,828.0
1162.3,993,163.1,122.2,757,0.0
13366.6,3492,172.0,121.4,2637,67.8
45275.5,7252,502.4,126.3,7095,589.2
5078.9,998,169.6,121.4,807,0.0
43456.3,6483,310.5,121.4,6330,359.4
12733.8,6114,170.0,109.0,2075,57.8
19820.3,3966,188.6,113.5,3263,158.9
30647.1,5478,305.4,126.2,4965,329.0
47732.5,8370,573.2,126.2,7941,681.4
11556.9,6350,169.1,110.0,1959,57.0
63417.3,10545,172.3,92.1,9452,56.6
45589.7,7482,510.0,126.4,7361,595.4
45978.6,9119,499.1,126.2,7465,563.3
7700.9,1887,114.5,105.7,1859,23.1
11293.2,2691,114.5,106.1,2523,31.8
49659.2,15174,663.3,162.0,9379,1395.1
30095.9,5479,440.1,162.9,4914,565.4
30077.4,4989,445.2,163.0,4657,542.1
41440.4,7123,447.4,158.7,6674,866.1
40092.4,6988,488.8,163.0,6445,857.9
53448.8,8963,663.8,162.0,8524,1260.7
41487.0,7317,445.0,155.9,6801,828.6
46719.1,8112,485.1,163.1,7723,978.8
67636.4,11679,229.0,106.0,10819,326.2
53050.0,9516,663.5,162.0,8846,1254.8
40720.6,6743,487.2,162.9,6517,860.0
42675.4,6810,513.2,154.5,6458,854.9
45006.5,7371,496.9,158.0,7137,699.4
50385.4,8127,611.6,163.0,7818,1279.7
45132.9,7021,498.9,158.2,6719,709.1
73013.2,11652,836.1,162.9,11185,1589.8
86730.7,15608,798.1,129.0,14642,1366.0
85608.8,14481,666.9,157.7,13586,2011.6
65279.6,10514,234.0,101.0,9477,244.2
134344.0,26419,899.3,163.0,22566,3365.7
41074.0,6615,663.4,160.3,6223,950.9
37554.6,6016,498.7,163.0,5541,544.3
74473.8,11677,295.5,111.2,11230,323.2
62641.0,9922,836.0,163.0,9433,1345.0
50021.1,8778,506.5,158.4,7837,864.6
53254.6,8785,663.6,162.0,8337,1265.6
64075.3,11958,293.9,129.0,10127,462.1
51054.3,8608,504.4,154.5,8200,863.0
46679.5,7482,106.0,87.9,6880,63.7
71824.5,11141,106.0,86.0,10697,54.7
68688.7,13893,512.1,87.9,11910,492.6
36738.9,6177,605.5,162.0,5614,815.9
41205.0,8576,663.9,162.0,7094,955.8
48523.7,9084,500.2,158.1,7883,709.5
34088.7,5357,504.0,163.0,5112,551.9
41524.4,7703,663.3,162.0,6654,953.3
44350.7,7463,500.5,158.1,7167,710.4
40954.4,6425,501.8,151.0,6155,581.5
45122.9,8595,498.3,158.0,7935,702.1
63067.2,10243,838.2,163.1,9812,1395.7
59333.5,11169,905.4,163.0,10455,1221.2
45182.1,8205,663.4,143.3,7613,973.1
49899.4,8940,609.7,162.9,8268,1170.3
44541.0,8448,499.8,158.4,7813,751.4
58713.4,13073,751.7,163.1,10837,1223.1
50796.6,9682,663.6,162.0,9284,1168.9
47646.9,9588,751.7,163.0,9147,929.2
44114.9,6960,525.5,162.9,6452,880.6
44904.9,7995,501.1,158.2,7510,720.9
43078.9,7942,660.8,162.9,7475,1035.6
37596.7,6600,497.3,163.0,6091,536.1
44144.1,8725,501.0,158.4,8119,704.6
43059.9,7871,295.8,157.9,7671,544.5
37600.5,7266,501.8,163.0,6564,580.3
32174.3,6215,392.3,160.2,5751,480.3
47325.1,8691,663.4,162.0,8216,1180.5
50747.9,8542,610.4,163.0,8254,1251.0
63599.1,10970,234.9,108.8,10660,677.3
49710.4,8571,499.2,158.2,8315,879.6
62817.0,11253,835.9,163.0,10947,1488.0
42991.1,7398,660.8,163.1,7031,1070.6
57887.3,11425,664.6,162.0,10588,1491.3
74687.6,11707,295.3,111.2,11416,352.0
44872.3,7929,495.9,158.0,7630,717.2
52155.5,10248,663.4,162.0,9651,1256.7
53835.5,9971,698.3,163.0,9670,1043.8
50267.5,9220,610.0,163.0,8601,1209.7
46425.2,7615,106.0,86.1,7156,61.7
68667.3,13811,512.1,87.9,12409,504.5
50276.7,8120,609.7,163.0,7751,1197.5
5617.9,1926,208.3,170.0,1024,59.2
50352.7,9202,500.2,158.7,8853,934.5
50813.8,9021,504.3,158.2,8633,898.5
41692.8,9545,659.2,163.0,8952,1006.9
39927.1,8011,663.3,162.0,7639,978.0
59354.2,12017,904.8,160.7,11271,1283.7
45579.2,8915,502.1,162.8,7855,898.5
61742.8,10843,234.2,114.3,10627,857.1
43021.7,8616,689.3,162.0,8303,1570.1
21956.5,6095,241.9,161.2,5580,143.2
65869.1,11972,294.0,111.2,10520,330.7
49726.1,9523,751.7,158.5,9158,953.9
37423.0,11023,504.6,162.0,10795,811.2
49768.8,11244,837.1,164.3,11057,950.4
61823.3,10808,691.6,163.1,10343,1581.9
34703.1,9083,505.9,162.9,8838,732.2
43063.9,8185,662.0,162.9,7506,1080.3
50857.5,9156,510.1,157.9,8821,905.6
45307.7,8583,748.4,163.1,8240,772.3
103508.0,15382,839.6,163.2,15036,1739.0
69906.6,10364,840.9,163.0,10050,1293.2
40845.9,6971,595.0,163.0,6613,780.2
71751.1,10926,694.0,163.0,10473,1295.9
32031.4,11383,378.9,163.0,8106,515.6
100372.0,13643,294.7,101.0,13034,649.0
70296.0,11142,933.0,163.0,10952,1347.1
50650.2,7225,604.0,163.0,6979,973.1
46504.2,7533,711.4,163.0,7163,723.0
74478.3,15231,666.0,157.0,11433,1828.6
80208.7,12433,841.0,163.9,12022,1499.4
56445.1,8999,707.0,163.0,8609,982.6
103027.0,15672,692.9,99.0,14797,1319.4
87392.4,13097,693.0,100.0,12599,1008.2
57927.2,8251,115.2,99.4,8099,170.2
59366.2,8569,493.0,140.9,8412,842.5
53891.7,8513,666.0,163.0,8044,1174.8
50761.0,7145,604.0,163.0,7038,976.6
44432.5,6313,493.5,163.0,6050,740.1
50163.3,7474,493.5,157.0,7382,974.4
80679.7,12875,231.0,94.6,11036,558.0
49538.4,6147,294.8,135.0,6059,615.3
50779.3,7391,604.0,163.0,7275,947.1
51700.8,7617,604.0,163.0,7172,1112.6
52721.6,7627,666.0,163.0,7524,1184.3
50864.6,7217,493.5,157.0,7049,967.6
63394.2,10217,841.0,163.0,8611,1121.7
51734.9,7775,493.5,157.0,7720,993.8
54388.6,8112,666.0,163.0,7662,1335.5
95084.0,16269,693.8,163.0,13985,1758.0
50626.9,7376,604.0,163.0,7238,960.1
60343.1,9524,425.0,157.0,8354,1091.3
41990.0,7336,493.5,163.0,7014,810.7
43263.7,7936,294.8,157.0,7512,714.4
61273.5,12352,937.2,163.9,11041,1123.8
48378.1,7263,294.8,140.9,6921,601.2
87186.6,19481,389.3,40.0,15670,1644.1
52411.3,8528,745.3,163.0,7854,1135.5
75431.4,11305,283.8,110.0,10387,581.8
78741.7,13110,693.9,163.0,10870,1474.5
49973.5,5917,283.7,134.3,5836,658.8
72954.0,12695,405.5,90.8,11590,879.2
12206.8,3702,511.0,94.0,2688,447.7
42745.7,6457,665.9,163.0,6261,1048.7
44964.1,6744,493.0,157.0,6542,795.9
63211.7,10387,840.9,163.0,9496,1119.9
72613.0,10597,693.9,163.0,10270,1356.0
47554.3,8170,745.0,163.0,7869,896.8
40923.0,6097,489.8,162.9,5847,772.7
62681.8,15519,666.0,110.0,9619,1239.5
53288.2,14287,666.0,163.0,8151,1277.6
39547.3,5982,666.0,163.0,5584,957.3
56547.7,8589,709.7,163.0,8188,1055.4
64533.0,9058,493.0,139.8,8656,1114.5
56023.7,9628,666.0,162.9,8830,1692.3
65197.5,8947,233.7,99.5,8547,481.5
71642.0,9882,694.0,163.0,9615,1272.0
50189.3,7592,666.0,163.0,7403,1363.6
