distance,elapsed_time,highest_elevation,lowest_elevation,moving_time,total_elevation_gain,stop_time,stop_ratio,avg_speed_implied_kmh,pace_min_per_km
40022.3,8407,199.0,125.3,8117,222.6,290,0.034495063637444985,17.75043488973759,3.3801988724619356
12205.3,1885,167.6,125.0,1853,20.0,32,0.016976127320954906,23.712401511063142,2.53032152698691
15254.3,2913,171.0,100.2,2803,132.0,110,0.0377617576381737,19.59168034249019,3.062524446658757
12114.4,1846,149.2,108.0,1704,17.0,142,0.07692307692307693,25.59380281690141,2.3443175064386184
15246.7,2843,193.0,124.4,2843,136.0,0,0.0,19.30640872317974,3.1077763275550336
12191.3,1898,175.4,129.6,1857,23.0,41,0.02160168598524763,23.634184168012922,2.5386956272095675
15279.2,3634,213.8,143.8,2702,127.0,932,0.2564667033571822,20.357187268689863,2.947361991029198
12187.7,1767,192.4,148.8,1733,18.0,34,0.019241652518392757,25.31778418926717,2.3698756396476224
15435.6,2904,208.6,138.0,2904,132.0,0,0.0,19.13504132231405,3.135608593122392
12210.4,1853,174.0,131.8,1775,17.0,78,0.042093901780895844,24.764754929577464,2.4227980519338703
15366.1,2862,184.8,118.4,2770,135.0,92,0.03214535290006988,19.970382671480145,3.004449187931008
12195.3,1906,184.8,140.2,1836,21.0,70,0.03672612801678909,23.912352941176472,2.5091633662148536
14439.4,2779,223.0,140.9,2695,167.6,84,0.030226700251889168,19.288252319109464,3.110701737375976
12053.2,1913,119.6,75.6,1843,16.0,70,0.03659174072138003,23.54396093326099,2.5484242082323916
14229.2,2524,141.0,54.6,2499,152.0,25,0.009904912836767036,20.49824729891957,2.9270795266072582
12189.1,1907,90.6,45.8,1808,20.0,99,0.0519140010487677,24.27033185840708,2.4721540830195283
14608.5,2932,104.2,38.6,2864,157.0,68,0.023192360163710776,18.36263966480447,3.2675040786756573
12203.1,1846,88.4,44.0,1831,22.0,15,0.008125677139761646,23.992987438558163,2.5007306886501515
14440.7,2559,222.2,140.9,2486,179.4,73,0.028526768268855023,20.911713596138377,2.8692053247649576
12201.5,1948,158.2,108.6,1930,18.0,18,0.009240246406570842,22.759274611398965,2.6362878881011897
8743.2,1353,357.8,261.4,1337,35.0,16,0.011825572801182557,23.541899775617058,2.5486473297343464
15349.8,3810,464.2,323.4,3794,334.0,16,0.004199475065616798,14.564913020558777,4.1194890704330565
8810.9,1992,281.7,181.0,1804,139.5,188,0.09437751004016064,17.582727272727272,3.412439894524585
79611.6,18927,209.8,120.0,16518,345.0,2409,0.12727849104453956,17.350875408645116,3.4580387782684934
19682.0,4476,211.7,134.7,3588,167.0,888,0.19839142091152814,19.747826086956522,3.038309114927345
12258.4,2117,191.6,144.6,1815,29.2,302,0.14265470004723665,24.31418181818182,2.4676956209619525
15539.8,3109,217.4,140.9,3067,169.2,42,0.013509166934705693,18.240391261819365,3.28940312402133
12244.6,2234,191.2,144.6,1811,29.2,423,0.18934646374216652,24.340452788514636,2.4650322046725357
15369.5,3215,211.7,140.9,3024,151.5,191,0.0594090202177294,18.29702380952381,3.279221835453333
12273.8,2154,191.2,144.6,1843,31.3,311,0.14438254410399257,23.974867064568638,2.502620758580608
16034.5,3251,219.3,140.9,3150,176.8,101,0.031067363888034452,18.325142857142858,3.274190027752658
12255.0,2129,191.1,144.6,1843,31.4,286,0.13433536871770785,23.938144329896907,2.5064599483204133
15478.4,3011,211.8,140.9,2843,151.2,168,0.055795416805048154,19.599803024973617,3.0612552546344154
12271.9,2068,191.1,144.6,1855,31.7,213,0.1029980657640232,23.81608625336927,2.519305622329604
24104.2,5791,351.9,184.1,5488,412.7,303,0.052322569504403386,15.811793002915453,3.794636066190401
33617.3,7788,398.0,181.0,7551,531.8,237,0.030431432973805857,16.027318235995235,3.7436082017294665
15568.4,3124,218.4,140.9,2987,175.5,137,0.04385403329065301,18.7633880147305,3.1977167424612247
12262.6,2053,191.1,144.6,1785,31.4,268,0.13054067218704335,24.73129411764706,2.426076036077178
15679.0,4065,218.1,140.9,3143,168.6,922,0.22681426814268144,17.95876551065861,3.3409868826668365
12335.4,1986,191.2,144.6,1798,29.6,188,0.094662638469285,24.698242491657396,2.429322654041755
32040.4,8852,427.0,181.0,8345,683.7,507,0.05727519204699503,13.822101857399643,4.3408738134771525
17458.8,3458,218.9,140.9,3401,188.1,57,0.016483516483516484,18.480352837400766,3.246691257894777
12267.6,2046,191.2,144.6,1838,31.6,208,0.10166177908113393,24.027943416757346,2.4970926125186126
15438.3,3250,218.3,140.9,3085,170.4,165,0.05076923076923077,18.015520259319285,3.330461687275585
12284.7,2197,191.4,144.6,2023,32.6,174,0.07919890760127446,21.86105783489867,2.7446064345622334
20287.1,5486,233.4,180.2,4894,169.0,592,0.1079110462996719,14.92308132407029,4.0206173709730155
12246.7,2201,191.2,144.6,2054,74.2,147,0.0667878237164925,21.46451801363194,2.7953108456427715
12264.7,2046,191.2,144.6,1824,31.3,222,0.10850439882697947,24.206644736842108,2.4786582631454497
15409.2,3286,217.4,140.9,3076,172.8,210,0.06390748630553865,18.034174252275683,3.3270167605499745
12285.8,2070,191.2,144.6,1883,31.5,187,0.09033816425120773,23.48851832182687,2.5544395426698574
15415.9,3051,217.6,140.9,2925,170.6,126,0.04129793510324484,18.973415384615386,3.1623194234524097
37362.1,9997,426.9,181.0,8937,818.2,1060,0.10603180954286286,15.05019133937563,3.9866602787316556
77144.0,25794,464.2,143.0,22465,1660.5,3329,0.12906102194308755,12.36227019808591,4.853477479345985
15386.4,2933,220.4,140.9,2855,171.6,78,0.026593931128537335,19.40141506129597,3.092557929946793
12245.9,2056,191.3,144.6,1765,31.0,291,0.14153696498054474,24.977473087818698,2.4021645339800806
12264.0,2240,191.3,144.6,2058,74.4,182,0.08125,21.453061224489797,2.7968036529680362
12241.0,2028,191.2,144.6,1811,31.2,217,0.10700197238658778,24.333296521258973,2.4657571549165374
15438.7,2998,218.5,140.9,2817,171.6,181,0.06037358238825884,19.729968051118213,3.0410591565352005
12253.9,2111,191.2,144.6,1826,31.5,285,0.1350071056371388,24.158838992332967,2.483563056115468
12282.4,2037,191.3,144.6,1778,31.5,259,0.12714776632302405,24.868751406074242,2.4126663627086997
65585.1,19056,191.3,106.6,10805,272.8,8251,0.4329869857262804,21.851583526145305,2.745796428355424
12235.5,1928,191.2,144.6,1815,74.4,113,0.058609958506224066,24.268760330578512,2.472314167790446
12268.9,1961,191.5,144.6,1715,28.3,246,0.12544620091789904,25.75395918367347,2.3297388790627793
12246.0,1983,191.3,144.6,1905,74.4,78,0.039334341906202726,23.14204724409449,2.5926833251674015
12242.2,1963,191.2,144.6,1544,31.2,419,0.21344880285277637,28.543989637305703,2.1020187003425312
12250.1,1958,191.2,144.6,1860,74.2,98,0.05005107252298264,23.709870967741935,2.530591587007453
12261.3,1818,191.2,144.6,1582,31.6,236,0.12981298129812982,27.90182048040455,2.1503973205668787
12257.0,1768,191.1,144.6,1562,29.0,206,0.1165158371040724,28.249167733674778,2.1239563786679723
12247.6,1944,191.3,144.6,1837,74.4,107,0.055041152263374485,24.00182906913446,2.499809486484427
12268.9,1827,191.3,144.6,1643,31.7,184,0.10071154898741105,26.88255629945222,2.231930599591922
11394.4,2454,211.7,173.6,2248,104.7,206,0.08394458027709861,18.247259786476867,3.288164946523439
12259.2,2092,191.2,144.7,1900,72.4,192,0.09177820267686425,23.227957894736846,2.5830940572522407
12251.7,1841,191.2,144.6,1576,28.7,265,0.14394350896252037,27.986116751269037,2.1439201634603084
12259.8,2535,191.2,144.6,1953,74.3,582,0.22958579881656804,22.598709677419354,2.655018842069202
12292.0,1952,191.2,144.6,1784,74.4,168,0.0860655737704918,24.804484304932735,2.418917453086018
12291.0,1745,191.4,144.6,1585,30.7,160,0.09169054441260745,27.916466876971608,2.1492691129010386
12256.9,1882,191.2,144.6,1719,46.3,163,0.08660998937300744,25.668900523560207,2.3374589007008297
12292.1,1867,191.2,144.6,1713,0.0,154,0.08248527048741296,25.83278458844133,2.3226299818582667
12247.6,2005,191.4,144.6,1827,46.3,178,0.08877805486284289,24.133201970443352,2.486201378229204
15446.1,2455,207.2,176.8,2331,82.9,124,0.0505091649694501,23.854980694980696,2.5151980111484455
12268.3,1989,191.2,144.6,1812,46.3,177,0.0889894419306184,24.374105960264902,2.461628750519632
12293.0,1836,191.3,144.6,1536,0.0,300,0.16339869281045752,28.811718750000004,2.0824859676238514
15286.2,2416,199.0,144.6,2290,67.5,126,0.052152317880794705,24.030707423580786,2.49680539746089
12292.1,1713,237.4,185.1,1584,206.9,129,0.07530647985989491,27.93659090909091,2.147720893907469
15282.4,2753,199.0,144.6,2651,67.4,102,0.0370504903741373,20.753164843455302,2.8911253031810014
12338.5,1872,237.8,189.3,1616,250.5,256,0.13675213675213677,27.486757425742574,2.1828693385203497
12271.6,2124,191.2,144.6,2014,46.3,110,0.051789077212806026,21.935332671300895,2.7353129719569305
12315.3,1957,191.2,144.6,1613,0.0,344,0.17577925396014307,27.48610043397396,2.1829215149718917
12287.0,2032,191.4,144.6,1858,46.3,174,0.08562992125984252,23.806889128094728,2.5202788855429854
12262.1,1747,191.2,144.6,1424,0.0,323,0.1848883800801374,30.99969101123596,1.9355031628622612
12280.6,1950,191.3,144.6,1857,46.3,93,0.047692307692307694,23.807302100161554,2.520235167662818
12252.9,1682,241.9,191.8,1552,203.9,130,0.07728894173602854,28.42167525773196,2.1110648635561104
66389.3,10553,323.0,147.6,9878,623.0,675,0.06396285416469251,24.195331038671796,2.479817279792577
12266.9,1965,191.2,144.6,1752,46.2,213,0.1083969465648855,25.20595890410959,2.380389503460532
12262.5,1759,191.2,144.6,1607,0.0,152,0.08641273450824331,27.470441817050403,2.1841658171933402
12360.4,1906,191.2,144.6,1854,46.2,52,0.02728226652675761,24.000776699029124,2.4999190964693696
12247.0,1669,191.2,144.6,1419,0.0,250,0.14979029358897544,31.07061310782241,1.9310851637135624
14103.6,3163,193.5,144.6,2353,48.0,810,0.25608599430920015,21.57796855078623,2.7806139330856428
12342.9,1878,191.2,144.7,1646,0.0,232,0.1235356762513312,26.99540704738761,2.22260030732918
12254.3,1962,191.3,144.6,1817,46.3,145,0.07390417940876656,24.279295542102364,2.4712413873769483
12260.9,2365,191.2,144.6,1625,0.0,740,0.3128964059196617,27.16260923076923,2.208918866749858
12272.5,2365,191.2,144.6,1770,46.2,595,0.25158562367864695,24.961016949152544,2.4037482175595843
12282.3,2071,191.6,144.6,1775,0.0,296,0.1429261226460647,24.910580281690137,2.40861510737674
12254.5,1830,191.2,144.6,1731,46.3,99,0.054098360655737705,25.485961871750433,2.3542372189807828
12257.5,2278,238.9,192.2,1739,209.5,539,0.23661106233538193,25.37492811960897,2.3645387177918282
48786.9,8080,191.2,103.1,7221,131.0,859,0.10631188118811881,24.32250934773577,2.4668507324712166
31580.1,5431,110.2,103.7,4308,0.0,1123,0.20677591603756215,26.390055710306406,2.2735836808623153
14214.2,2214,191.4,140.9,2111,0.0,103,0.04652213188798555,24.240227380388443,2.4752243062102215
171437.0,35590,508.8,92.9,30279,1876.7,5311,0.14922731104242765,20.382879223224016,2.943646937358913
12265.2,2009,191.2,144.6,1926,46.2,83,0.041314086610253854,22.925607476635516,2.617160747480677
12266.4,2364,191.5,144.6,1798,0.0,566,0.23942470389170897,24.560088987764182,2.44298789104111
15395.6,3111,220.0,140.9,3048,133.0,63,0.020250723240115717,18.183779527559057,3.29964405414534
12273.4,2162,191.2,144.6,1728,0.0,434,0.20074005550416282,25.569583333333334,2.3465380416184596
12291.6,2097,191.2,144.6,1988,46.3,109,0.051979017644253694,22.258430583501006,2.695607840584898
12506.8,2050,244.3,193.0,1797,235.7,253,0.12341463414634146,25.055358931552586,2.3946972846771355
12277.7,1987,191.2,144.6,1897,46.3,90,0.04529441368897836,23.299799683711125,2.5751294352090914
12392.6,1866,191.3,144.6,1741,0.0,125,0.0669882100750268,25.625134979896615,2.3414510810214697
36228.4,7512,151.0,106.5,6768,74.4,744,0.09904153354632587,19.270425531914896,3.1135794017952767
36291.4,8233,131.4,78.4,6610,103.8,1623,0.19713348718571602,19.765361573373678,3.035613579709426
51920.2,10023,200.9,106.0,9285,173.6,738,0.07363064950613589,20.13061066235864,2.9805355141158936
14133.6,2406,191.2,140.9,2264,0.0,142,0.05901911886949293,22.4739222614841,2.6697609479066435
12284.1,1941,191.4,144.6,1739,0.0,202,0.10407006697578568,25.42999424956872,2.3594185437543924
15373.4,3124,217.4,140.9,3058,132.5,66,0.02112676056338028,18.098181818181818,3.315250150693189
12238.2,1874,191.3,144.6,1604,0.0,270,0.144076840981857,27.467281795511223,2.1844170983750333
95830.6,22632,191.2,103.0,19525,170.7,3107,0.1372834924001414,17.669150320102435,3.395749026580932
16328.8,3087,245.5,188.3,2918,446.5,169,0.054745707806932296,20.145195339273474,2.9783776721702355
86795.1,20706,252.0,127.7,15962,492.3,4744,0.229112334589008,19.575389048991354,3.065073181934618
37562.6,7820,151.0,103.1,6252,79.6,1568,0.20051150895140665,21.629136276391556,2.774035876110813
18540.6,5226,117.0,102.7,3742,13.5,1484,0.283964791427478,17.83702832709781,3.363789017974967
58862.2,13061,206.2,98.1,11210,179.9,1851,0.14171962330602558,18.903115075825156,3.174080026457274
14341.9,2385,191.6,140.9,2265,0.0,120,0.050314465408805034,22.795072847682118,2.632147762848716
21760.0,6468,222.9,140.9,4171,134.9,2297,0.3551329622758194,18.781107648046035,3.1946997549019605
12317.6,2381,256.0,187.3,2182,301.7,199,0.08357832843343133,20.322346471127407,2.9524149726137123
15481.1,3730,211.7,140.9,2937,118.4,793,0.2126005361930295,18.975812053115426,3.1619200186033294
12305.4,2204,255.2,189.8,1912,282.5,292,0.132486388384755,23.169163179916318,2.589648988790829
36113.3,9655,257.6,167.0,6782,245.5,2873,0.2975660279647851,19.16954880566205,3.129964122174748
20866.6,5276,279.6,216.4,4662,447.8,614,0.11637604245640637,16.113204633204635,3.72365406918233
34762.8,6891,256.0,167.0,6229,267.0,662,0.09606733420403425,20.090878150585972,2.9864299385166513
37256.9,15100,289.6,104.3,11879,476.1,3221,0.2133112582781457,11.290920111120466,5.31400447523367
11105.7,1866,191.2,144.3,1790,46.5,76,0.04072883172561629,22.335486033519555,2.686308232109037
12296.0,2059,191.2,144.6,1842,46.3,217,0.10539096648858669,24.03127035830619,2.4967469095640857
12330.0,2341,191.2,144.6,1897,0.0,444,0.18966253737718924,23.399051133368477,2.564206542308732
12415.3,2165,191.2,144.6,2071,46.3,94,0.04341801385681293,21.581400289715113,2.7801717772962933
12255.8,1956,235.0,192.3,1635,130.8,321,0.16411042944785276,26.98524770642202,2.2234370665317646
127915.0,35740,321.5,99.9,24671,892.7,11069,0.30970900951315056,18.66539661951279,3.214504423510404
12319.7,2482,191.3,144.6,2034,46.3,448,0.18049959709911362,21.804778761061947,2.7516903820709917
12251.9,1899,191.3,144.6,1722,46.4,177,0.09320695102685624,25.613728222996517,2.3424938172854826
12276.4,2111,237.5,186.5,1699,271.6,412,0.19516816674561818,26.01238375515009,2.306593681100866
16889.8,3763,311.9,140.9,3172,222.6,591,0.15705554079192133,19.16875157629256,3.1300942975444745
12235.8,1995,241.0,186.0,1721,136.8,274,0.13734335839598996,25.59493317838466,2.344213973204313
15435.6,2811,219.8,140.9,2719,132.7,92,0.03272856634649591,20.436984185362267,2.9358539134641135
12260.2,2631,191.3,144.6,1746,0.0,885,0.3363740022805017,25.278762886597942,2.373533873835663
66958.8,19646,422.8,180.2,14072,764.8,5574,0.28372187722691644,17.129880613985218,3.502651381645629
38153.9,9925,398.0,181.0,9132,670.7,793,0.07989924433249371,15.04095926412615,3.989107273437315
16793.9,3645,311.9,140.9,3281,222.7,364,0.09986282578875172,18.42671136848522,3.2561426073355997
12299.1,2170,241.8,188.8,1748,236.6,422,0.19447004608294932,25.329954233409612,2.3687370078569434
15835.7,2793,218.1,140.9,2676,133.1,117,0.04189044038668099,21.30363228699552,2.816421124421402
12270.5,2068,191.2,144.6,1692,0.0,376,0.18181818181818182,26.10744680851064,2.2981948575852655
16827.8,3590,311.9,140.9,3144,222.7,446,0.12423398328690807,19.26847328244275,3.1138948644504927
15398.2,2766,217.4,140.9,2658,132.6,108,0.039045553145336226,20.855349887133187,2.876959644633788
12314.9,1945,191.5,144.7,1609,0.0,336,0.17275064267352186,27.553536357986328,2.1775789220104644
16731.4,3630,233.7,140.9,3426,147.7,204,0.05619834710743802,17.581155866900176,3.4127448988130102
12280.8,2103,191.2,144.6,1817,0.0,286,0.1359961959106039,24.331799669785358,2.4659088441578185
63342.4,25825,636.0,133.0,17472,1157.6,8353,0.32344627299128753,13.051318681318682,4.597236606127964
15392.9,2679,211.7,140.9,2639,118.4,40,0.014930944382232176,20.99827207275483,2.8573779686305594
12259.0,1884,243.0,188.8,1725,179.6,159,0.08439490445859872,25.584,2.345215759849906
12742.4,3859,197.1,180.2,2241,32.2,1618,0.41927960611557397,20.469718875502007,2.931158965344048
15466.7,3434,211.7,140.9,2807,118.4,627,0.18258590564938848,19.836166726042038,3.0247779638405947
12231.5,1742,256.0,190.2,1576,170.1,166,0.09529276693455797,27.93997461928934,2.1474607911267354
15557.4,3847,211.7,140.9,2606,118.4,1241,0.32258903041330905,21.491419800460477,2.7918118280261055
12238.0,2009,191.3,144.6,1786,0.0,223,0.11100049776007964,24.667861142217248,2.4323146483630222
15432.9,3342,211.7,140.9,2772,118.6,570,0.17055655296229802,20.042727272727273,2.9936045720506193
12289.1,2060,191.7,144.6,1689,0.0,371,0.18009708737864077,26.193463587921848,2.290647809847751
15376.8,2854,211.7,140.9,2686,118.6,168,0.05886475122634898,20.609262844378257,2.911312279971559
12265.6,2094,238.0,187.1,1798,231.8,296,0.1413562559694365,24.5584872080089,2.4431472301939294
15394.7,4127,211.7,140.9,2866,118.4,1261,0.30554882481221224,19.337376133984648,3.102799448294976
12240.9,2138,236.6,184.3,1766,149.5,372,0.17399438727782976,24.95313703284258,2.4045072938536656
15379.5,2877,211.7,140.9,2757,118.5,120,0.04171011470281543,20.082045701849836,2.987743424688709
12243.2,2053,238.0,185.3,1809,201.9,244,0.11885046273745738,24.364577114427863,2.4625914793518033
34557.8,10862,398.0,181.0,8927,543.9,1935,0.1781439882157982,13.936157723759383,4.30534736972068
10825.0,2704,211.7,181.0,2109,100.8,595,0.22004437869822485,18.477951635846374,3.2471131639722866
16778.5,5151,212.0,140.9,3089,128.9,2062,0.40031061929722384,19.5540951764325,3.0684109624420137
12266.9,2136,191.2,144.6,1833,0.0,303,0.14185393258426968,24.092111292962358,2.4904417579013445
15439.2,3523,211.7,140.9,2739,118.5,784,0.22253760999148453,20.29248630887185,2.956759417586403
12293.2,2297,236.9,189.7,1857,232.0,440,0.19155420113191118,23.831728594507272,2.517652035271532
67514.5,14891,486.4,181.0,13440,853.4,1451,0.0974414075616144,18.084241071428572,3.317805804678995
95540.6,22818,323.0,140.0,17475,838.1,5343,0.23415724428083093,19.682183690987127,3.0484422329355265
15340.1,2740,265.0,195.0,2577,353.7,163,0.05948905109489051,21.429708963911526,2.7998513699389185
12245.6,2206,238.1,187.3,1759,125.6,447,0.20262919310970082,25.062057987492896,2.3940571851658285
16547.0,3151,225.6,140.9,3000,143.0,151,0.04792129482703904,19.8564,3.0216957756693055
12274.1,2198,238.2,189.8,1945,223.5,253,0.1151046405823476,22.71812853470437,2.6410626169467957
15380.7,2737,211.7,140.9,2591,118.5,146,0.05334307636097917,21.37032805866461,2.8076312088093083
12257.2,2110,247.9,191.0,1805,209.4,305,0.14454976303317535,24.446493074792244,2.4543397622077907
15352.4,2885,211.7,140.9,2785,118.4,100,0.03466204506065858,19.845113105924597,3.023414363009475
12272.5,2268,235.7,189.1,1788,178.8,480,0.21164021164021163,24.709731543624162,2.428193114687309
15591.1,3092,211.7,140.9,2961,118.5,131,0.04236739974126779,18.955744680851065,3.165267364073093
12251.3,2045,236.8,186.3,1871,183.1,174,0.08508557457212713,23.572784607161942,2.5453081169617375
15446.8,2968,211.7,140.9,2781,118.8,187,0.06300539083557952,19.995857605177992,3.0006214879457236
12265.5,2212,238.0,180.4,1889,170.4,323,0.14602169981916818,23.375224986765485,2.5668202138790375
115153.0,26579,321.5,99.9,21551,910.3,5028,0.18917190262989578,19.235803442995685,3.1191834631606064
90032.7,20663,395.0,126.6,16582,714.2,4081,0.19750278275177854,19.546358702207215,3.0696254434962706
58931.4,12602,422.8,181.0,10978,656.7,1624,0.12886843358197111,19.325290581162324,3.104739861375543
76481.1,16905,191.4,102.9,13051,176.2,3854,0.2279798876072168,21.096617883687074,2.8440577693922635
18723.6,3321,227.3,140.9,3151,133.8,170,0.051189400782896716,21.391609013011742,2.804838100935006
